action,filepath,source,class,reason
removed_blank,RGIIIT/NewReal/tcga/TCGA-08-0385_TCGA-08-0385_2001.08.27_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-08-0389_TCGA-08-0389_2003.07.25_flair_slice0.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-08-0389_TCGA-08-0389_2003.07.25_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-08-0390_TCGA-08-0390_2003.08.05_flair_slice0.png,tcga,Real,mean=4.93<5.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-08-0390_TCGA-08-0390_2003.08.05_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-08-0392_TCGA-08-0392_2003.11.03_flair_slice0.png,tcga,Real,black%=95.9>95.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-08-0392_TCGA-08-0392_2003.11.03_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-08-0509_TCGA-08-0509_1997.11.13_flair_slice0.png,tcga,Real,mean=1.44<5.0; black%=98.4>95.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-08-0509_TCGA-08-0509_1997.11.13_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-08-0512_TCGA-08-0512_1998.05.25_flair_slice0.png,tcga,Real,mean=1.62<5.0; black%=97.9>95.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-08-0512_TCGA-08-0512_1998.05.25_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-08-0520_TCGA-08-0520_1999.10.13_flair_slice0.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-08-0520_TCGA-08-0520_1999.10.13_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-08-0522_TCGA-08-0522_2000.04.24_flair_slice0.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-08-0522_TCGA-08-0522_2000.04.24_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-12-0616_TCGA-12-0616_1999.04.12_flair_slice0.png,tcga,Real,mean=0.40<5.0; black%=99.7>95.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-12-0616_TCGA-12-0616_1999.04.12_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-12-0776_TCGA-12-0776_1998.05.12_flair_slice0.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-12-0776_TCGA-12-0776_1998.05.12_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-12-0829_TCGA-12-0829_1999.06.02_flair_slice0.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-12-0829_TCGA-12-0829_1999.06.02_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-12-1094_TCGA-12-1094_1999.11.15_flair_slice0.png,tcga,Real,mean=0.51<5.0; black%=99.3>95.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-12-1094_TCGA-12-1094_1999.11.15_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-12-1098_TCGA-12-1098_2000.07.23_flair_slice0.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-12-1098_TCGA-12-1098_2000.07.23_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-12-1598_TCGA-12-1598_1999.08.23_flair_slice0.png,tcga,Real,mean=0.74<5.0; black%=99.6>95.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-12-1598_TCGA-12-1598_1999.08.23_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-12-1601_TCGA-12-1601_2000.06.19_flair_slice0.png,tcga,Real,mean=3.68<5.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-12-1601_TCGA-12-1601_2000.06.19_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-12-3650_TCGA-12-3650_2001.07.29_flair_slice0.png,tcga,Real,mean=3.41<5.0; black%=97.6>95.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-12-3650_TCGA-12-3650_2001.07.29_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-14-1456_TCGA-14-1456_1999.04.22_flair_slice0.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-14-1456_TCGA-14-1456_1999.04.22_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-14-1794_TCGA-14-1794_1998.04.11_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-14-1825_TCGA-14-1825_2000.02.10_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-14-3477_TCGA-14-3477_2002.05.01_flair_slice0.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-14-3477_TCGA-14-3477_2002.05.01_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-19-0963_TCGA-19-0963_2001.10.12_flair_slice0.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-19-0963_TCGA-19-0963_2001.10.12_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-19-1789_TCGA-19-1789_2002.08.10_flair_slice0.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-19-1789_TCGA-19-1789_2002.08.10_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-19-2624_TCGA-19-2624_2002.12.10_flair_slice0.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-19-2624_TCGA-19-2624_2002.12.10_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-19-2631_TCGA-19-2631_2003.03.02_flair_slice0.png,tcga,Real,black%=97.0>95.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-19-2631_TCGA-19-2631_2003.03.02_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-19-5951_TCGA-19-5951_2003.09.14_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-19-5954_TCGA-19-5954_2003.12.30_flair_slice0.png,tcga,Real,mean=0.91<5.0; black%=99.2>95.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-19-5954_TCGA-19-5954_2003.12.30_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-19-5958_TCGA-19-5958_2004.03.09_flair_slice0.png,tcga,Real,mean=1.04<5.0; black%=98.7>95.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-19-5958_TCGA-19-5958_2004.03.09_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-19-5960_TCGA-19-5960_2004.03.15_flair_slice0.png,tcga,Real,mean=2.85<5.0; black%=98.1>95.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-19-5960_TCGA-19-5960_2004.03.15_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-76-4932_TCGA-76-4932_1997.03.16_flair_slice0.png,tcga,Real,mean=1.42<5.0; black%=98.5>95.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-76-4932_TCGA-76-4932_1997.03.16_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-76-4934_TCGA-76-4934_2000.10.08_flair_slice0.png,tcga,Real,mean=3.57<5.0; black%=96.5>95.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-76-4934_TCGA-76-4934_2000.10.08_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-76-4935_TCGA-76-4935_2001.01.22_flair_slice0.png,tcga,Real,mean=1.34<5.0; black%=98.3>95.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-76-4935_TCGA-76-4935_2001.01.22_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-76-6191_TCGA-76-6191_2000.10.20_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-76-6193_TCGA-76-6193_2001.06.02_flair_slice0.png,tcga,Real,black%=95.3>95.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-76-6193_TCGA-76-6193_2001.06.02_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-76-6280_TCGA-76-6280_1998.07.21_flair_slice0.png,tcga,Real,black%=96.8>95.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-76-6280_TCGA-76-6280_1998.07.21_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-76-6282_TCGA-76-6282_1998.08.24_flair_slice0.png,tcga,Real,mean=4.74<5.0; black%=95.7>95.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-76-6282_TCGA-76-6282_1998.08.24_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-76-6285_TCGA-76-6285_1998.12.19_flair_slice0.png,tcga,Real,mean=3.90<5.0; black%=97.5>95.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-76-6285_TCGA-76-6285_1998.12.19_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-76-6656_TCGA-76-6656_2001.06.02_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-76-6657_TCGA-76-6657_2001.06.11_flair_slice0.png,tcga,Real,black%=95.3>95.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-76-6657_TCGA-76-6657_2001.06.11_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-76-6661_TCGA-76-6661_2001.12.08_flair_slice0.png,tcga,Real,mean=0.06<5.0; black%=100.0>95.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-76-6661_TCGA-76-6661_2001.12.08_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-76-6662_TCGA-76-6662_2001.12.13_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-76-6663_TCGA-76-6663_2001.12.27_flair_slice0.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-76-6663_TCGA-76-6663_2001.12.27_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-76-6664_TCGA-76-6664_2002.01.10_flair_slice0.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/tcga/TCGA-76-6664_TCGA-76-6664_2002.01.10_flair_slice154.png,tcga,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00001_11_UPENN-GBM-00001_11_FLAIR_slice0.png,upenn,Real,mean=0.33<5.0; black%=99.8>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00001_11_UPENN-GBM-00001_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00002_11_UPENN-GBM-00002_11_FLAIR_slice0.png,upenn,Real,mean=0.20<5.0; black%=99.9>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00002_11_UPENN-GBM-00002_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00003_11_UPENN-GBM-00003_11_FLAIR_slice0.png,upenn,Real,mean=1.99<5.0; black%=97.5>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00003_11_UPENN-GBM-00003_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00004_11_UPENN-GBM-00004_11_FLAIR_slice0.png,upenn,Real,mean=0.05<5.0; black%=100.0>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00004_11_UPENN-GBM-00004_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00005_11_UPENN-GBM-00005_11_FLAIR_slice0.png,upenn,Real,mean=0.25<5.0; black%=99.8>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00005_11_UPENN-GBM-00005_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00006_11_UPENN-GBM-00006_11_FLAIR_slice0.png,upenn,Real,mean=0.34<5.0; black%=99.7>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00006_11_UPENN-GBM-00006_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00007_11_UPENN-GBM-00007_11_FLAIR_slice0.png,upenn,Real,mean=1.60<5.0; black%=98.5>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00007_11_UPENN-GBM-00007_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00008_11_UPENN-GBM-00008_11_FLAIR_slice0.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00008_11_UPENN-GBM-00008_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00009_11_UPENN-GBM-00009_11_FLAIR_slice0.png,upenn,Real,mean=2.94<5.0; black%=96.3>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00009_11_UPENN-GBM-00009_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00010_11_UPENN-GBM-00010_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00011_11_UPENN-GBM-00011_11_FLAIR_slice0.png,upenn,Real,mean=0.58<5.0; black%=99.7>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00011_11_UPENN-GBM-00011_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00012_11_UPENN-GBM-00012_11_FLAIR_slice0.png,upenn,Real,mean=0.54<5.0; black%=99.3>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00012_11_UPENN-GBM-00012_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00013_11_UPENN-GBM-00013_11_FLAIR_slice0.png,upenn,Real,mean=0.40<5.0; black%=99.8>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00013_11_UPENN-GBM-00013_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00014_11_UPENN-GBM-00014_11_FLAIR_slice0.png,upenn,Real,mean=0.76<5.0; black%=99.2>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00014_11_UPENN-GBM-00014_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00015_11_UPENN-GBM-00015_11_FLAIR_slice0.png,upenn,Real,mean=0.02<5.0; black%=100.0>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00015_11_UPENN-GBM-00015_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00016_11_UPENN-GBM-00016_11_FLAIR_slice0.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00016_11_UPENN-GBM-00016_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00017_11_UPENN-GBM-00017_11_FLAIR_slice0.png,upenn,Real,mean=1.48<5.0; black%=98.2>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00017_11_UPENN-GBM-00017_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00018_11_UPENN-GBM-00018_11_FLAIR_slice0.png,upenn,Real,mean=0.13<5.0; black%=99.9>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00018_11_UPENN-GBM-00018_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00019_11_UPENN-GBM-00019_11_FLAIR_slice0.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00019_11_UPENN-GBM-00019_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00020_11_UPENN-GBM-00020_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00021_11_UPENN-GBM-00021_11_FLAIR_slice0.png,upenn,Real,mean=0.03<5.0; black%=100.0>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00021_11_UPENN-GBM-00021_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00022_11_UPENN-GBM-00022_11_FLAIR_slice0.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00022_11_UPENN-GBM-00022_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00023_11_UPENN-GBM-00023_11_FLAIR_slice0.png,upenn,Real,mean=0.45<5.0; black%=99.8>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00023_11_UPENN-GBM-00023_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00024_11_UPENN-GBM-00024_11_FLAIR_slice0.png,upenn,Real,mean=3.12<5.0; black%=96.8>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00024_11_UPENN-GBM-00024_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00025_11_UPENN-GBM-00025_11_FLAIR_slice0.png,upenn,Real,mean=0.08<5.0; black%=100.0>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00025_11_UPENN-GBM-00025_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00026_11_UPENN-GBM-00026_11_FLAIR_slice0.png,upenn,Real,mean=0.39<5.0; black%=99.6>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00026_11_UPENN-GBM-00026_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00027_11_UPENN-GBM-00027_11_FLAIR_slice0.png,upenn,Real,mean=1.78<5.0; black%=97.5>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00027_11_UPENN-GBM-00027_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00028_11_UPENN-GBM-00028_11_FLAIR_slice0.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00028_11_UPENN-GBM-00028_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00029_11_UPENN-GBM-00029_11_FLAIR_slice0.png,upenn,Real,mean=0.27<5.0; black%=99.8>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00029_11_UPENN-GBM-00029_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00030_11_UPENN-GBM-00030_11_FLAIR_slice0.png,upenn,Real,mean=0.39<5.0; black%=99.6>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00030_11_UPENN-GBM-00030_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00031_11_UPENN-GBM-00031_11_FLAIR_slice0.png,upenn,Real,mean=0.50<5.0; black%=99.6>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00031_11_UPENN-GBM-00031_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00032_11_UPENN-GBM-00032_11_FLAIR_slice0.png,upenn,Real,mean=1.98<5.0; black%=96.9>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00032_11_UPENN-GBM-00032_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00033_11_UPENN-GBM-00033_11_FLAIR_slice0.png,upenn,Real,mean=2.54<5.0; black%=96.8>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00033_11_UPENN-GBM-00033_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00034_11_UPENN-GBM-00034_11_FLAIR_slice0.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00034_11_UPENN-GBM-00034_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00035_11_UPENN-GBM-00035_11_FLAIR_slice0.png,upenn,Real,mean=1.61<5.0; black%=97.5>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00035_11_UPENN-GBM-00035_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00036_11_UPENN-GBM-00036_11_FLAIR_slice0.png,upenn,Real,mean=2.30<5.0; black%=96.8>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00036_11_UPENN-GBM-00036_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
